session_ts,restored,step,sim_time_sec,pos_x,pos_y,pos_z,yaw,body_vx,body_wz,lift_z,target_v,target_yaw,target_lift,phase
2026-02-23 12:20:40,0,3110,3.109,0.182129,-6.09869e-18,0.499656,8.62841e-17,0.352643,-7.33794e-16,-0.0892912,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3120,3.119,0.185666,-4.07671e-18,0.499656,7.89291e-17,0.355019,-7.242e-16,-0.0893535,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3130,3.129,0.189227,-2.01517e-18,0.499656,7.17387e-17,0.357369,-7.27755e-16,-0.0894218,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3140,3.139,0.192811,1.05802e-19,0.499656,6.43542e-17,0.359695,-7.59695e-16,-0.089495,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3150,3.149,0.196418,2.22921e-18,0.499656,5.6731e-17,0.361996,-7.57181e-16,-0.0895719,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3160,3.159,0.200048,4.31853e-18,0.499656,4.91888e-17,0.364273,-7.45822e-16,-0.0896516,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3170,3.169,0.203701,6.4571e-18,0.499656,4.15606e-17,0.366526,-7.93399e-16,-0.0897333,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3180,3.179,0.207373,8.53019e-18,0.499656,3.36791e-17,0.367948,-8.05622e-16,-0.0896444,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3190,3.189,0.211062,1.06698e-17,0.499657,2.54662e-17,0.370141,-8.40491e-16,-0.0894305,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3200,3.199,0.214773,1.28575e-17,0.499657,1.7032e-17,0.372325,-8.57468e-16,-0.089271,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3210,3.209,0.218506,1.50676e-17,0.499657,8.38196e-18,0.374493,-8.77059e-16,-0.0891564,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3220,3.219,0.222261,1.73104e-17,0.499656,-4.5284e-19,0.37664,-8.91661e-16,-0.0890789,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3230,3.229,0.226037,1.95815e-17,0.499656,-9.42101e-18,0.378764,-9.08493e-16,-0.0890323,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3240,3.239,0.229834,2.18605e-17,0.499656,-1.86322e-17,0.380866,-9.34356e-16,-0.0890116,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3250,3.249,0.233652,2.41722e-17,0.499656,-2.81662e-17,0.382945,-9.86247e-16,-0.0890123,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3260,3.259,0.237491,2.65929e-17,0.499656,-3.83125e-17,0.385001,-1.05141e-15,-0.0890307,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3270,3.269,0.24135,2.91707e-17,0.499656,-4.90704e-17,0.387036,-1.13449e-15,-0.0890639,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3280,3.279,0.245229,3.18037e-17,0.499656,-6.06887e-17,0.389048,-1.19744e-15,-0.0891092,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3290,3.289,0.249129,3.45688e-17,0.499656,-7.29271e-17,0.391039,-1.24329e-15,-0.0891643,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3300,3.299,0.253048,3.74107e-17,0.499656,-8.55058e-17,0.393009,-1.25421e-15,-0.0892275,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3310,3.309,0.256987,4.02064e-17,0.499657,-9.79198e-17,0.394958,-1.23111e-15,-0.089297,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3320,3.319,0.260945,4.29385e-17,0.499657,-1.10268e-16,0.396887,-1.2296e-15,-0.0893715,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3330,3.329,0.264923,4.52289e-17,0.499657,-1.23519e-16,0.398795,-1.27867e-15,-0.08945,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3340,3.339,0.268919,4.77445e-17,0.499657,-1.35536e-16,0.400683,-1.02796e-15,-0.0895314,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3350,3.349,0.272934,5.06364e-17,0.499657,-1.46184e-16,0.402551,-1.14949e-15,-0.089615,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3360,3.359,0.276968,5.30722e-17,0.499657,-1.57996e-16,0.404399,-1.20144e-15,-0.0897001,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3370,3.369,0.281019,5.5516e-17,0.499657,-1.70204e-16,0.405387,-1.20924e-15,-0.0897473,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3380,3.379,0.285081,5.79383e-17,0.499657,-1.82592e-16,0.407138,-1.28107e-15,-0.0894784,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3390,3.389,0.28916,6.04659e-17,0.499657,-1.95737e-16,0.408925,-1.35592e-15,-0.0892739,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3400,3.399,0.293258,6.30905e-17,0.499657,-2.09588e-16,0.410704,-1.4168e-15,-0.0891223,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3410,3.409,0.297373,6.59193e-17,0.499657,-2.24025e-16,0.412467,-1.44486e-15,-0.0890144,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3420,3.419,0.301505,6.8689e-17,0.499657,-2.39838e-16,0.414213,-1.6555e-15,-0.0889429,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3430,3.429,0.305655,7.13475e-17,0.499657,-2.56552e-16,0.415941,-1.67143e-15,-0.0889018,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3440,3.439,0.309822,7.4526e-17,0.499657,-2.72562e-16,0.41765,-1.60955e-15,-0.0888859,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3450,3.449,0.314006,7.7825e-17,0.499657,-2.89029e-16,0.419339,-1.67237e-15,-0.0888912,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3460,3.459,0.318207,8.09899e-17,0.499657,-3.05904e-16,0.421011,-1.67548e-15,-0.0889139,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3470,3.469,0.322425,8.43229e-17,0.499657,-3.22395e-16,0.422664,-1.64465e-15,-0.088951,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3480,3.479,0.326659,8.75456e-17,0.499657,-3.39846e-16,0.4243,-1.80586e-15,-0.0889999,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3490,3.489,0.330909,9.01284e-17,0.499657,-3.58423e-16,0.425918,-1.89475e-15,-0.0890584,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3500,3.499,0.335176,9.26253e-17,0.499657,-3.76895e-16,0.427519,-1.79687e-15,-0.0891247,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3510,3.509,0.339458,9.54743e-17,0.499657,-3.93851e-16,0.429104,-1.61262e-15,-0.0891972,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3520,3.519,0.343756,9.86459e-17,0.499657,-4.09931e-16,0.430671,-1.60442e-15,-0.0892746,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3530,3.529,0.34807,1.0172e-16,0.499657,-4.26553e-16,0.432222,-1.77379e-15,-0.0893557,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3540,3.539,0.352399,1.04307e-16,0.499657,-4.45013e-16,0.433757,-1.90322e-15,-0.0894397,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3550,3.549,0.356743,1.06786e-16,0.499657,-4.63807e-16,0.435275,-1.85023e-15,-0.0895258,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3560,3.559,0.361103,1.09284e-16,0.499657,-4.81967e-16,0.436778,-1.75904e-15,-0.0896132,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3570,3.569,0.365477,1.12003e-16,0.499657,-4.99283e-16,0.438264,-1.72982e-15,-0.0897015,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3580,3.579,0.369864,1.14808e-16,0.499657,-5.17362e-16,0.438776,-1.97521e-15,-0.0897063,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3590,3.589,0.374259,1.16761e-16,0.499658,-5.3687e-16,0.440218,-1.9308e-15,-0.0894188,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3600,3.599,0.378667,1.18488e-16,0.499658,-5.55864e-16,0.441656,-1.83889e-15,-0.0891991,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3610,3.609,0.38309,1.20331e-16,0.499658,-5.73648e-16,0.443089,-1.69346e-15,-0.0890351,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3620,3.619,0.387528,1.22472e-16,0.499658,-5.90076e-16,0.444511,-1.59681e-15,-0.0889172,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3630,3.629,0.391979,1.24688e-16,0.499657,-6.05841e-16,0.445918,-1.61157e-15,-0.0888378,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3640,3.639,0.396445,1.26312e-16,0.499657,-6.22408e-16,0.447311,-1.68904e-15,-0.0887905,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3650,3.649,0.400924,1.2739e-16,0.499657,-6.39344e-16,0.448688,-1.69403e-15,-0.0887699,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3660,3.659,0.405417,1.28262e-16,0.499657,-6.55874e-16,0.45005,-1.56627e-15,-0.0887716,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3670,3.669,0.409924,1.29483e-16,0.499657,-6.70899e-16,0.451397,-1.44243e-15,-0.0887918,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3680,3.679,0.414444,1.3085e-16,0.499657,-6.85072e-16,0.452729,-1.39151e-15,-0.0888272,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3690,3.689,0.418977,1.32047e-16,0.499657,-6.9927e-16,0.454047,-1.56032e-15,-0.0888752,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3700,3.699,0.423523,1.32249e-16,0.499657,-7.14703e-16,0.455351,-1.49734e-15,-0.0889334,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3710,3.709,0.428082,1.31975e-16,0.499657,-7.29236e-16,0.456641,-1.42435e-15,-0.0889998,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3720,3.719,0.432655,1.31283e-16,0.499658,-7.43382e-16,0.457917,-1.43666e-15,-0.0890729,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3730,3.729,0.437239,1.30676e-16,0.499658,-7.56578e-16,0.45918,-1.19746e-15,-0.0891512,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3740,3.739,0.441837,1.30446e-16,0.499658,-7.67568e-16,0.46043,-9.8578e-16,-0.0892335,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3750,3.749,0.446447,1.302e-16,0.499658,-7.76986e-16,0.461666,-9.22834e-16,-0.0893189,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3760,3.759,0.451069,1.29277e-16,0.499658,-7.88097e-16,0.462889,-1.11667e-15,-0.0894065,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3770,3.769,0.455703,1.28069e-16,0.499658,-7.9958e-16,0.4641,-1.18706e-15,-0.0894957,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3780,3.779,0.46035,1.26285e-16,0.499658,-8.12603e-16,0.465297,-1.29581e-15,-0.0895858,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3790,3.789,0.465008,1.24797e-16,0.499658,-8.24649e-16,0.466482,-1.14074e-15,-0.0896764,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3800,3.799,0.469678,1.23497e-16,0.499658,-8.35728e-16,0.467655,-1.07726e-15,-0.0897671,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3810,3.809,0.474351,1.22389e-16,0.499658,-8.45496e-16,0.467785,-8.40047e-16,-0.0894803,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3820,3.819,0.479034,1.217e-16,0.499659,-8.5386e-16,0.468926,-8.32862e-16,-0.0892224,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3830,3.829,0.483728,1.2095e-16,0.499658,-8.62125e-16,0.470068,-8.11824e-16,-0.089027,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3840,3.839,0.488434,1.2011e-16,0.499658,-8.70111e-16,0.471203,-7.77437e-16,-0.0888834,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3850,3.849,0.493151,1.18751e-16,0.499658,-8.78572e-16,0.472329,-9.9554e-16,-0.0887828,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3860,3.859,0.497879,1.16523e-16,0.499658,-8.88141e-16,0.473442,-9.57575e-16,-0.088718,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3870,3.869,0.502619,1.1394e-16,0.499658,-8.97624e-16,0.474544,-9.35962e-16,-0.0886833,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3880,3.879,0.507369,1.11137e-16,0.499658,-9.0697e-16,0.475632,-9.24457e-16,-0.0886736,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3890,3.889,0.51213,1.08287e-16,0.499658,-9.15898e-16,0.476709,-8.28227e-16,-0.0886846,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3900,3.899,0.516902,1.05644e-16,0.499658,-9.23789e-16,0.477773,-7.51986e-16,-0.0887128,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3910,3.909,0.521684,1.0307e-16,0.499658,-9.31146e-16,0.478826,-7.35374e-16,-0.0887552,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3920,3.919,0.526477,1.00705e-16,0.499658,-9.38467e-16,0.479868,-6.86055e-16,-0.0888092,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3930,3.929,0.531281,9.88598e-17,0.499658,-9.45999e-16,0.480899,-8.01906e-16,-0.0888726,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3940,3.939,0.536094,9.73244e-17,0.499658,-9.54363e-16,0.481919,-8.61903e-16,-0.0889436,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3950,3.949,0.540918,9.59414e-17,0.499658,-9.63077e-16,0.482928,-8.88587e-16,-0.0890206,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3960,3.959,0.545752,9.44731e-17,0.499658,-9.73131e-16,0.483927,-1.16173e-15,-0.0891023,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3970,3.969,0.550596,9.26424e-17,0.499658,-9.85496e-16,0.484915,-1.46542e-15,-0.0891877,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3980,3.979,0.555449,8.99774e-17,0.499658,-9.99326e-16,0.485892,-1.30515e-15,-0.0892757,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,3990,3.989,0.560312,8.75404e-17,0.499658,-1.01158e-15,0.48686,-1.14939e-15,-0.0893657,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4000,3.999,0.565185,8.51836e-17,0.499658,-1.0224e-15,0.487817,-9.9322e-16,-0.089457,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4010,4.009,0.570068,8.26146e-17,0.499658,-1.03157e-15,0.488763,-8.31228e-16,-0.089549,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4020,4.019,0.57496,7.97861e-17,0.499658,-1.03959e-15,0.4897,-7.4275e-16,-0.0896413,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4030,4.029,0.579861,7.67947e-17,0.499658,-1.04603e-15,0.490627,-5.29465e-16,-0.0897335,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4040,4.039,0.584765,7.33785e-17,0.499659,-1.0515e-15,0.490472,-4.14206e-16,-0.0895541,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4050,4.049,0.589673,6.99235e-17,0.499659,-1.05486e-15,0.491366,-2.4612e-16,-0.0892583,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4060,4.059,0.594591,6.61774e-17,0.499659,-1.0572e-15,0.492267,-2.40954e-16,-0.0890318,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4070,4.069,0.599518,6.16049e-17,0.499659,-1.06001e-15,0.493167,-2.73768e-16,-0.0888625,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4080,4.079,0.604454,5.68309e-17,0.499658,-1.0615e-15,0.49406,-2.00339e-17,-0.0887408,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4090,4.089,0.609398,5.19192e-17,0.499658,-1.06182e-15,0.494944,3.471e-17,-0.0886588,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4100,4.099,0.614352,4.68508e-17,0.499658,-1.06122e-15,0.495818,4.86925e-17,-0.0886099,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4110,4.109,0.619314,4.14697e-17,0.499658,-1.06041e-15,0.496682,1.1186e-16,-0.0885886,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4120,4.119,0.624284,3.61527e-17,0.499658,-1.05858e-15,0.497536,2.57424e-16,-0.0885904,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4130,4.129,0.629263,3.0761e-17,0.499658,-1.05663e-15,0.49838,2.51466e-16,-0.0886113,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4140,4.139,0.634251,2.5416e-17,0.499658,-1.05334e-15,0.499215,4.15725e-16,-0.088648,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4150,4.149,0.639247,1.96695e-17,0.499658,-1.04962e-15,0.500041,4.71161e-16,-0.0886976,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4160,4.159,0.644251,1.3982e-17,0.499658,-1.04425e-15,0.500859,6.06033e-16,-0.0887578,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4170,4.169,0.649263,7.83032e-18,0.499658,-1.03871e-15,0.501668,6.20531e-16,-0.0888265,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4180,4.179,0.654284,1.08263e-18,0.499658,-1.033e-15,0.502468,6.15686e-16,-0.0889021,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4190,4.189,0.659312,-6.59132e-18,0.499658,-1.02828e-15,0.50326,4.42835e-16,-0.088983,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4200,4.199,0.664348,-1.45711e-17,0.499658,-1.02267e-15,0.504043,5.84219e-16,-0.0890681,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4210,4.209,0.669392,-2.26141e-17,0.499658,-1.01549e-15,0.504818,8.74799e-16,-0.0891564,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4220,4.219,0.674443,-3.04189e-17,0.499658,-1.00639e-15,0.505585,9.4971e-16,-0.0892469,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4230,4.229,0.679503,-3.82023e-17,0.499658,-9.96675e-16,0.506344,9.29119e-16,-0.0893391,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4240,4.239,0.68457,-4.66018e-17,0.499658,-9.87045e-16,0.507095,9.62974e-16,-0.0894323,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4250,4.249,0.689644,-5.50237e-17,0.499658,-9.77633e-16,0.507838,9.01544e-16,-0.0895259,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4260,4.259,0.694726,-6.32281e-17,0.499658,-9.69008e-16,0.508573,9.15555e-16,-0.0896197,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4270,4.269,0.699815,-7.06467e-17,0.499658,-9.59449e-16,0.5093,9.54848e-16,-0.0897132,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4280,4.279,0.704907,-7.72268e-17,0.499659,-9.50402e-16,0.508919,8.41036e-16,-0.0896617,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4290,4.289,0.71,-8.3183e-17,0.499659,-9.42382e-16,0.509607,7.84062e-16,-0.0893275,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4300,4.299,0.715099,-8.93692e-17,0.499659,-9.35527e-16,0.510311,6.24988e-16,-0.0890695,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4310,4.309,0.720205,-9.57907e-17,0.499659,-9.28971e-16,0.511018,6.8322e-16,-0.0888743,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4320,4.319,0.725318,-1.02615e-16,0.499659,-9.23346e-16,0.511722,4.76871e-16,-0.0887311,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4330,4.329,0.730439,-1.09508e-16,0.499658,-9.17983e-16,0.512419,5.73158e-16,-0.0886313,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4340,4.339,0.735566,-1.16008e-16,0.499658,-9.11939e-16,0.513109,6.32609e-16,-0.0885678,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4350,4.349,0.7407,-1.22566e-16,0.499658,-9.05656e-16,0.51379,5.99134e-16,-0.0885347,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4360,4.359,0.745841,-1.29451e-16,0.499658,-8.99802e-16,0.514464,5.58067e-16,-0.0885267,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4370,4.369,0.750989,-1.36422e-16,0.499658,-8.94199e-16,0.515129,5.64811e-16,-0.0885398,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4380,4.379,0.756143,-1.43442e-16,0.499658,-8.88706e-16,0.515788,5.40933e-16,-0.0885702,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4390,4.389,0.761304,-1.50448e-16,0.499658,-8.83326e-16,0.516439,5.47375e-16,-0.0886149,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4400,4.399,0.766471,-1.57486e-16,0.499658,-8.77728e-16,0.517083,6.5398e-16,-0.0886713,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4410,4.409,0.771645,-1.64099e-16,0.499659,-8.69915e-16,0.51772,8.83292e-16,-0.0887372,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4420,4.419,0.776825,-1.69743e-16,0.499659,-8.59291e-16,0.51835,1.28618e-15,-0.0888107,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4430,4.429,0.782011,-1.74599e-16,0.499659,-8.47459e-16,0.518974,1.08932e-15,-0.0888903,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4440,4.439,0.787204,-1.79891e-16,0.499659,-8.37268e-16,0.519591,9.15574e-16,-0.0889746,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4450,4.449,0.792403,-1.85684e-16,0.499659,-8.28217e-16,0.520202,9.24901e-16,-0.0890625,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4460,4.459,0.797607,-1.91975e-16,0.499659,-8.18929e-16,0.520806,8.66906e-16,-0.0891532,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4470,4.469,0.802818,-1.98732e-16,0.499659,-8.10728e-16,0.521404,7.51276e-16,-0.0892457,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4480,4.479,0.808035,-2.0552e-16,0.499659,-8.04053e-16,0.521995,5.41179e-16,-0.0893395,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4490,4.489,0.813257,-2.12128e-16,0.499659,-7.9869e-16,0.52258,5.06494e-16,-0.089434,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4500,4.499,0.818486,-2.18361e-16,0.499659,-7.93391e-16,0.523159,4.99064e-16,-0.0895288,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4510,4.509,0.82372,-2.24253e-16,0.499659,-7.89299e-16,0.523732,3.55123e-16,-0.0896234,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4520,4.519,0.82896,-2.29902e-16,0.499659,-7.84899e-16,0.524299,5.20071e-16,-0.0897177,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4530,4.529,0.834201,-2.34591e-16,0.499659,-7.78792e-16,0.523722,5.84845e-16,-0.0896148,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4540,4.539,0.83944,-2.38815e-16,0.49966,-7.73392e-16,0.524258,4.95705e-16,-0.0892777,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4550,4.549,0.844685,-2.4286e-16,0.49966,-7.68735e-16,0.524808,4.43686e-16,-0.0890174,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4560,4.559,0.849936,-2.46807e-16,0.499659,-7.64353e-16,0.525362,4.33835e-16,-0.0888203,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4570,4.569,0.855192,-2.50649e-16,0.499659,-7.60185e-16,0.525915,3.85208e-16,-0.0886758,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4580,4.579,0.860454,-2.54474e-16,0.499659,-7.57028e-16,0.526462,6.57082e-17,-0.0885751,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4590,4.589,0.865721,-2.58945e-16,0.499659,-7.56127e-16,0.527003,8.5336e-17,-0.088511,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4600,4.599,0.870993,-2.63442e-16,0.499659,-7.55607e-16,0.527538,-1.02003e-16,-0.0884776,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4610,4.609,0.876271,-2.67794e-16,0.499659,-7.55477e-16,0.528066,1.01784e-16,-0.0884696,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4620,4.619,0.881554,-2.7235e-16,0.499659,-7.56463e-16,0.528587,-1.31303e-16,-0.0884828,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4630,4.629,0.886842,-2.76589e-16,0.499659,-7.56789e-16,0.529103,4.99037e-17,-0.0885136,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4640,4.639,0.892135,-2.80548e-16,0.499659,-7.56659e-16,0.529614,4.98196e-17,-0.0885588,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4650,4.649,0.897434,-2.8429e-16,0.499659,-7.55525e-16,0.530118,1.5566e-16,-0.0886158,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4660,4.659,0.902737,-2.8775e-16,0.499659,-7.53824e-16,0.530617,1.71259e-16,-0.0886824,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4670,4.669,0.908046,-2.91066e-16,0.499659,-7.52144e-16,0.531111,1.74262e-16,-0.0887567,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4680,4.679,0.913359,-2.94349e-16,0.499659,-7.50566e-16,0.5316,7.63671e-17,-0.0888371,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4690,4.689,0.918677,-2.98553e-16,0.499659,-7.50288e-16,0.532084,4.36751e-17,-0.0889222,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4700,4.699,0.924,-3.03525e-16,0.499659,-7.50978e-16,0.532562,2.89956e-17,-0.089011,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4710,4.709,0.929328,-3.07827e-16,0.499659,-7.50853e-16,0.533036,-3.06071e-17,-0.0891026,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4720,4.719,0.93466,-3.11547e-16,0.499659,-7.51126e-16,0.533504,3.22505e-18,-0.0891961,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4730,4.729,0.939997,-3.14781e-16,0.499659,-7.50903e-16,0.533968,2.88137e-17,-0.0892908,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4740,4.739,0.945339,-3.1824e-16,0.499659,-7.52355e-16,0.534426,-2.34424e-16,-0.0893863,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4750,4.749,0.950686,-3.21834e-16,0.499659,-7.56067e-16,0.53488,-8.08744e-16,-0.089482,0.7,-0,0.1712,1
2026-02-23 12:20:40,0,4760,4.759,0.956036,-3.25738e-16,0.499659,-7.62703e-16,0.535329,-5.37096e-16,-0.0895776,0.7,-0,0.1712,1
